Sample_Index,Raw_ECG_Value
5027,-1.000000
5028,-5.000000
5029,-9.000000
5030,-13.000000
5031,-18.000000
5032,-22.000000
5033,-21.000000
5034,-14.000000
5035,0.000000
5036,37.000000
5037,92.000000
5038,167.000000
5039,258.000000
5040,364.000000
5041,478.000000
5042,593.000000
5043,697.000000
5044,762.000000
5045,785.000000
5046,759.000000
5047,680.000000
5048,525.000000
5049,335.000000
5050,147.000000
5051,-2.000000
5052,-83.000000
5053,-111.000000
5054,-106.000000
5055,-102.000000
5056,-101.000000
5057,-101.000000
5058,-100.000000
5059,-99.000000
5060,-98.000000
5061,-96.000000
5062,-93.000000
5063,-91.000000
5064,-87.000000
5065,-83.000000
5066,-79.000000
5067,-77.000000
5068,-75.000000
5069,-73.000000
5070,-71.000000
5071,-69.000000
5072,-67.000000
5073,-66.000000
5074,-65.000000
5075,-64.000000
5076,-63.000000
5077,-63.000000
5078,-63.000000
5079,-64.000000
5080,-64.000000
5081,-65.000000
5082,-66.000000
5083,-67.000000
5084,-68.000000
5085,-70.000000
5086,-69.000000
5087,-64.000000
5088,-57.000000
5089,-52.000000
5090,-49.000000
5091,-45.000000
5092,-41.000000
5093,-36.000000
5094,-32.000000
5095,-27.000000
5096,-20.000000
5097,-12.000000
5098,1.000000
5099,14.000000
5100,26.000000
5101,35.000000
5102,47.000000
5103,61.000000
5104,71.000000
5105,79.000000
5106,85.000000
5107,90.000000
5108,93.000000
5109,95.000000
5110,97.000000
5111,99.000000
5112,101.000000
5113,104.000000
5114,106.000000
5115,106.000000
5116,100.000000
5117,93.000000
5118,86.000000
5119,80.000000
5120,74.000000
5121,67.000000
5122,61.000000
5123,56.000000
5124,50.000000
5125,44.000000
5126,38.000000
5127,31.000000
5128,25.000000
5129,17.000000
5130,1.000000
5131,-20.000000
5132,-28.000000
5133,-30.000000
5134,-33.000000
5135,-35.000000
5136,-36.000000
5137,-37.000000
5138,-38.000000
5139,-39.000000
5140,-40.000000
5141,-40.000000
5142,-41.000000
5143,-41.000000
5144,-41.000000
5145,-41.000000
5146,-41.000000
5147,-41.000000
5148,-41.000000
5149,-40.000000
5150,-40.000000
5151,-41.000000
5152,-41.000000
5153,-41.000000
5154,-41.000000
5155,-41.000000
5156,-42.000000
5157,-42.000000
5158,-42.000000
5159,-42.000000
5160,-42.000000
5161,-43.000000
5162,-44.000000
5163,-46.000000
5164,-48.000000
5165,-48.000000
5166,-44.000000
5167,-38.000000
5168,-34.000000
5169,-29.000000
5170,-25.000000
5171,-20.000000
5172,-14.000000
5173,-6.000000
5174,3.000000
5175,9.000000
5176,12.000000
5177,13.000000
5178,15.000000
5179,16.000000
5180,16.000000
5181,15.000000
5182,12.000000
5183,8.000000
5184,4.000000
5185,1.000000
5186,-1.000000
5187,-4.000000
5188,-7.000000
5189,-9.000000
5190,-11.000000
5191,-12.000000
5192,-11.000000
5193,-10.000000
5194,-8.000000
5195,-6.000000
5196,-4.000000
5197,-2.000000
5198,0.000000
5199,3.000000
5200,6.000000
5201,8.000000
5202,10.000000
5203,11.000000
5204,13.000000
5205,14.000000
5206,16.000000
5207,17.000000
5208,18.000000
5209,19.000000
5210,19.000000
5211,20.000000
5212,22.000000
5213,24.000000
5214,26.000000
5215,29.000000
5216,31.000000
5217,33.000000
5218,36.000000
5219,38.000000
5220,41.000000
5221,43.000000
5222,45.000000
5223,49.000000
5224,54.000000
5225,57.000000
5226,56.000000
5227,54.000000
5228,49.000000
5229,44.000000
5230,37.000000
5231,26.000000
5232,18.000000
5233,9.000000
5234,0.000000
5235,-9.000000
5236,-13.000000
5237,-16.000000
5238,-19.000000
5239,-21.000000
5240,-23.000000
5241,-23.000000
5242,-24.000000
5243,-23.000000
5244,-23.000000
5245,-22.000000
5246,-20.000000
5247,-17.000000
5248,-12.000000
5249,3.000000
5250,30.000000
5251,73.000000
5252,135.000000
5253,217.000000
5254,318.000000
5255,433.000000
5256,553.000000
5257,666.000000
5258,757.000000
5259,805.000000
5260,807.000000
5261,765.000000
5262,658.000000
5263,508.000000
5264,337.000000
5265,170.000000
5266,34.000000
5267,-50.000000
5268,-77.000000
5269,-83.000000
5270,-88.000000
5271,-92.000000
5272,-95.000000
5273,-97.000000
5274,-98.000000
5275,-98.000000
5276,-99.000000
5277,-99.000000
5278,-99.000000
5279,-100.000000
5280,-100.000000
5281,-101.000000
5282,-103.000000
5283,-106.000000
5284,-107.000000
5285,-105.000000
5286,-102.000000
5287,-100.000000
5288,-97.000000
5289,-96.000000
5290,-95.000000
5291,-94.000000
5292,-93.000000
5293,-92.000000
5294,-91.000000
5295,-90.000000
5296,-90.000000
5297,-89.000000
5298,-89.000000
5299,-89.000000
5300,-88.000000
5301,-87.000000
5302,-84.000000
5303,-81.000000
5304,-77.000000
5305,-72.000000
5306,-64.000000
5307,-57.000000
5308,-51.000000
5309,-41.000000
5310,-22.000000
5311,-8.000000
5312,0.000000
5313,4.000000
5314,9.000000
5315,13.000000
5316,16.000000
5317,20.000000
5318,26.000000
5319,34.000000
5320,42.000000
5321,48.000000
5322,53.000000
5323,60.000000
5324,68.000000
5325,82.000000
5326,95.000000
5327,98.000000
5328,101.000000
5329,103.000000
5330,104.000000
5331,103.000000
5332,100.000000
5333,96.000000
5334,90.000000
5335,82.000000
5336,69.000000
5337,58.000000
5338,48.000000
5339,40.000000
5340,32.000000
5341,25.000000
5342,19.000000
5343,13.000000
5344,9.000000
5345,6.000000
5346,5.000000
5347,3.000000
5348,1.000000
5349,-1.000000
5350,2.000000
5351,8.000000
5352,12.000000
5353,14.000000
5354,12.000000
5355,7.000000
5356,5.000000
5357,3.000000
5358,3.000000
5359,2.000000
5360,2.000000
5361,0.000000
5362,0.000000
5363,-2.000000
5364,-4.000000
5365,-4.000000
5366,-5.000000
5367,-6.000000
5368,-8.000000
5369,-10.000000
5370,-13.000000
5371,-22.000000
5372,-30.000000
5373,-31.000000
5374,-33.000000
5375,-28.000000
5376,-25.000000
5377,-23.000000
5378,-21.000000
5379,-19.000000
5380,-16.000000
5381,-13.000000
5382,-10.000000
5383,-6.000000
5384,-3.000000
5385,0.000000
5386,3.000000
5387,4.000000
5388,5.000000
5389,5.000000
5390,6.000000
5391,7.000000
5392,8.000000
5393,9.000000
5394,10.000000
5395,10.000000
5396,10.000000
5397,9.000000
5398,9.000000
5399,8.000000
5400,7.000000
5401,7.000000
5402,6.000000
5403,4.000000
5404,3.000000
5405,2.000000
5406,2.000000
5407,3.000000
5408,4.000000
5409,6.000000
5410,7.000000
5411,7.000000
5412,8.000000
5413,8.000000
5414,10.000000
5415,11.000000
5416,12.000000
5417,13.000000
5418,13.000000
5419,12.000000
5420,12.000000
5421,13.000000
5422,13.000000
5423,14.000000
5424,14.000000
5425,14.000000
5426,14.000000
5427,15.000000
5428,15.000000
5429,17.000000
5430,18.000000
5431,20.000000
5432,21.000000
5433,23.000000
5434,24.000000
5435,26.000000
5436,28.000000
5437,30.000000
5438,32.000000
5439,34.000000
5440,36.000000
5441,39.000000
5442,42.000000
5443,44.000000
5444,48.000000
5445,51.000000
5446,55.000000
5447,60.000000
5448,66.000000
5449,75.000000
5450,80.000000
5451,78.000000
5452,73.000000
5453,69.000000
5454,64.000000
5455,58.000000
5456,52.000000
5457,42.000000
5458,26.000000
5459,11.000000
5460,0.000000
5461,-6.000000
5462,-12.000000
5463,-16.000000
5464,-20.000000
5465,-24.000000
5466,-29.000000
5467,-34.000000
5468,-33.000000
5469,-26.000000
5470,-19.000000
5471,-12.000000
5472,-7.000000
5473,-2.000000
5474,10.000000
5475,32.000000
5476,70.000000
5477,126.000000
5478,202.000000
5479,300.000000
5480,418.000000
5481,548.000000
5482,672.000000
5483,770.000000
5484,812.000000
5485,811.000000
5486,761.000000
5487,660.000000
5488,530.000000
5489,389.000000
5490,248.000000
5491,120.000000
5492,18.000000
5493,-51.000000
5494,-93.000000
5495,-110.000000
5496,-115.000000
5497,-118.000000
5498,-120.000000
5499,-121.000000
5500,-124.000000
5501,-126.000000
5502,-128.000000
5503,-131.000000
5504,-133.000000
5505,-137.000000
5506,-142.000000
5507,-146.000000
5508,-146.000000
5509,-142.000000
5510,-137.000000
5511,-132.000000
5512,-127.000000
5513,-122.000000
5514,-118.000000
5515,-114.000000
5516,-108.000000
5517,-101.000000
5518,-95.000000
5519,-91.000000
5520,-88.000000
5521,-85.000000
5522,-81.000000
5523,-77.000000
5524,-71.000000
5525,-64.000000
5526,-65.000000
5527,-73.000000
5528,-79.000000
5529,-84.000000
5530,-88.000000
5531,-89.000000
5532,-88.000000
5533,-84.000000
5534,-80.000000
5535,-72.000000
5536,-58.000000
5537,-46.000000
5538,-37.000000
5539,-28.000000
5540,-18.000000
5541,-3.000000
5542,6.000000
5543,11.000000
5544,15.000000
5545,20.000000
5546,24.000000
5547,30.000000
5548,41.000000
5549,57.000000
5550,66.000000
5551,72.000000
5552,75.000000
5553,79.000000
5554,81.000000
5555,84.000000
5556,87.000000
5557,91.000000
5558,93.000000
5559,89.000000
5560,81.000000
5561,59.000000
5562,37.000000
5563,21.000000
5564,7.000000
5565,-3.000000
5566,-13.000000
5567,-27.000000
5568,-41.000000
5569,-47.000000
5570,-49.000000
5571,-51.000000
5572,-53.000000
5573,-54.000000
5574,-54.000000
5575,-55.000000
5576,-55.000000
5577,-55.000000
5578,-55.000000
5579,-54.000000
5580,-53.000000
5581,-52.000000
5582,-51.000000
5583,-50.000000
5584,-51.000000
5585,-54.000000
5586,-58.000000
5587,-60.000000
5588,-62.000000
5589,-65.000000
5590,-67.000000
5591,-69.000000
5592,-70.000000
5593,-70.000000
5594,-69.000000
5595,-67.000000
5596,-66.000000
5597,-64.000000
5598,-63.000000
5599,-61.000000
5600,-59.000000
5601,-56.000000
5602,-55.000000
5603,-53.000000
5604,-51.000000
5605,-50.000000
5606,-48.000000
5607,-46.000000
5608,-43.000000
5609,-38.000000
5610,-32.000000
5611,-26.000000
5612,-21.000000
5613,-15.000000
5614,-9.000000
5615,-4.000000
5616,-1.000000
5617,-1.000000
5618,-3.000000
5619,-6.000000
5620,-9.000000
5621,-12.000000
5622,-15.000000
5623,-20.000000
5624,-25.000000
5625,-26.000000
5626,-23.000000
5627,-18.000000
5628,-13.000000
5629,-9.000000
5630,-4.000000
5631,0.000000
5632,6.000000
5633,11.000000
5634,18.000000
5635,24.000000
5636,30.000000
5637,36.000000
5638,41.000000
5639,47.000000
5640,50.000000
5641,47.000000
5642,41.000000
5643,36.000000
5644,32.000000
5645,26.000000
5646,20.000000
5647,15.000000
5648,10.000000
5649,6.000000
5650,2.000000
5651,0.000000
5652,-2.000000
5653,-1.000000
5654,1.000000
5655,6.000000
5656,12.000000
5657,18.000000
5658,27.000000
5659,35.000000
5660,41.000000
5661,46.000000
5662,51.000000
5663,56.000000
5664,60.000000
5665,65.000000
5666,70.000000
5667,74.000000
5668,78.000000
5669,82.000000
5670,86.000000
5671,89.000000
5672,91.000000
5673,93.000000
5674,95.000000
5675,97.000000
5676,99.000000
5677,100.000000
5678,101.000000
5679,101.000000
5680,98.000000
5681,94.000000
5682,88.000000
5683,82.000000
5684,68.000000
5685,48.000000
5686,38.000000
5687,32.000000
5688,27.000000
5689,25.000000
5690,23.000000
5691,22.000000
5692,20.000000
5693,18.000000
5694,16.000000
5695,16.000000
5696,16.000000
5697,17.000000
5698,20.000000
5699,24.000000
5700,31.000000
5701,55.000000
5702,96.000000
5703,157.000000
5704,240.000000
5705,343.000000
5706,462.000000
5707,588.000000
5708,712.000000
5709,825.000000
5710,910.000000
5711,946.000000
5712,915.000000
5713,807.000000
5714,636.000000
5715,430.000000
5716,228.000000
5717,65.000000
5718,-39.000000
5719,-72.000000
5720,-80.000000
5721,-86.000000
5722,-91.000000
5723,-95.000000
5724,-98.000000
5725,-100.000000
5726,-101.000000
5727,-100.000000
5728,-100.000000
5729,-98.000000
5730,-97.000000
5731,-95.000000
5732,-92.000000
5733,-89.000000
5734,-87.000000
5735,-84.000000
5736,-82.000000
5737,-80.000000
5738,-77.000000
5739,-73.000000
5740,-69.000000
5741,-66.000000
5742,-65.000000
5743,-66.000000
5744,-67.000000
5745,-68.000000
5746,-69.000000
5747,-71.000000
5748,-74.000000
5749,-77.000000
5750,-77.000000
5751,-73.000000
5752,-67.000000
5753,-61.000000
5754,-55.000000
5755,-49.000000
5756,-45.000000
5757,-42.000000
5758,-34.000000
5759,-20.000000
5760,-5.000000
5761,9.000000
5762,19.000000
5763,23.000000
5764,26.000000
5765,30.000000
5766,35.000000
5767,41.000000
5768,53.000000
5769,72.000000
5770,83.000000
5771,88.000000
5772,92.000000
5773,95.000000
5774,97.000000
5775,99.000000
5776,99.000000
5777,101.000000
5778,102.000000
5779,104.000000
5780,106.000000
5781,108.000000
5782,111.000000
5783,115.000000
5784,120.000000
5785,127.000000
5786,128.000000
5787,118.000000
5788,104.000000
5789,86.000000
5790,72.000000
5791,62.000000
5792,54.000000
5793,47.000000
5794,41.000000
5795,32.000000
5796,21.000000
5797,13.000000
5798,7.000000
5799,3.000000
5800,0.000000
5801,-1.000000
5802,-4.000000
5803,-6.000000
5804,-7.000000
5805,-8.000000
5806,-9.000000
5807,-11.000000
5808,-14.000000
5809,-17.000000
5810,-19.000000
5811,-19.000000
5812,-17.000000
5813,-15.000000
5814,-14.000000
5815,-12.000000
5816,-9.000000
5817,-4.000000
5818,-4.000000
5819,-10.000000
5820,-15.000000
5821,-19.000000
5822,-23.000000
5823,-27.000000
5824,-29.000000
5825,-28.000000
5826,-25.000000
5827,-23.000000
5828,-21.000000
5829,-20.000000
5830,-18.000000
5831,-16.000000
5832,-14.000000
5833,-11.000000
5834,-9.000000
5835,-8.000000
5836,-7.000000
5837,-5.000000
5838,-4.000000
5839,-2.000000
5840,0.000000
5841,0.000000
5842,1.000000
5843,1.000000
5844,2.000000
5845,3.000000
5846,4.000000
5847,6.000000
5848,7.000000
5849,7.000000
5850,8.000000
5851,9.000000
5852,10.000000
5853,11.000000
5854,12.000000
5855,12.000000
5856,12.000000
5857,12.000000
5858,12.000000
5859,12.000000
5860,11.000000
5861,10.000000
5862,8.000000
5863,7.000000
5864,6.000000
5865,6.000000
5866,6.000000
5867,5.000000
5868,4.000000
5869,3.000000
5870,3.000000
5871,2.000000
5872,2.000000
5873,1.000000
5874,0.000000
5875,-1.000000
5876,-3.000000
5877,-4.000000
5878,-4.000000
5879,-5.000000
5880,-6.000000
5881,-7.000000
5882,-8.000000
5883,-8.000000
5884,-7.000000
5885,-6.000000
5886,-6.000000
5887,-5.000000
5888,-4.000000
5889,-3.000000
5890,-1.000000
5891,1.000000
5892,4.000000
5893,6.000000
5894,9.000000
5895,12.000000
5896,17.000000
5897,27.000000
5898,36.000000
5899,43.000000
5900,48.000000
5901,51.000000
5902,54.000000
5903,57.000000
5904,60.000000
5905,62.000000
5906,64.000000
5907,63.000000
5908,61.000000
5909,56.000000
5910,50.000000
5911,44.000000
5912,37.000000
5913,25.000000
5914,15.000000
5915,6.000000
5916,0.000000
5917,-4.000000
5918,-8.000000
5919,-12.000000
5920,-16.000000
5921,-19.000000
5922,-23.000000
5923,-27.000000
5924,-34.000000
5925,-45.000000
5926,-51.000000
5927,-55.000000
5928,-59.000000
5929,-61.000000
5930,-61.000000
5931,-57.000000
5932,-47.000000
5933,-23.000000
5934,17.000000
5935,82.000000
5936,168.000000
5937,272.000000
5938,390.000000
5939,516.000000
5940,641.000000
5941,750.000000
5942,813.000000
5943,817.000000
5944,770.000000
5945,644.000000
5946,470.000000
5947,277.000000
5948,104.000000
5949,-22.000000
5950,-94.000000
5951,-119.000000
5952,-124.000000
5953,-127.000000
5954,-129.000000
5955,-131.000000
5956,-133.000000
5957,-134.000000
5958,-136.000000
5959,-137.000000
5960,-138.000000
5961,-139.000000
5962,-140.000000
5963,-140.000000
5964,-139.000000
5965,-139.000000
5966,-139.000000
5967,-138.000000
5968,-137.000000
5969,-135.000000
5970,-133.000000
5971,-132.000000
5972,-130.000000
5973,-128.000000
5974,-125.000000
5975,-122.000000
5976,-113.000000
5977,-94.000000
5978,-88.000000
5979,-85.000000
5980,-83.000000
5981,-82.000000
5982,-80.000000
5983,-78.000000
5984,-76.000000
5985,-74.000000
5986,-71.000000
5987,-69.000000
5988,-67.000000
5989,-64.000000
5990,-61.000000
5991,-58.000000
5992,-54.000000
5993,-47.000000
5994,-34.000000
5995,-23.000000
5996,-13.000000
5997,-2.000000
5998,11.000000
5999,26.000000
6000,32.000000
6001,36.000000
6002,40.000000
6003,44.000000
6004,47.000000
6005,49.000000
6006,51.000000
6007,53.000000
6008,55.000000
6009,56.000000
6010,56.000000
6011,56.000000
6012,56.000000
6013,56.000000
6014,55.000000
6015,54.000000
6016,54.000000
6017,53.000000
6018,52.000000
6019,51.000000
6020,49.000000
6021,48.000000
6022,45.000000
6023,42.000000
6024,35.000000
6025,27.000000
6026,17.000000
6027,5.000000
6028,-8.000000
6029,-20.000000
6030,-36.000000
6031,-53.000000
6032,-63.000000
6033,-68.000000
6034,-72.000000
6035,-72.000000
6036,-67.000000
6037,-60.000000
6038,-55.000000
6039,-48.000000
6040,-43.000000
6041,-40.000000
6042,-42.000000
6043,-46.000000
6044,-51.000000
6045,-62.000000
6046,-71.000000
6047,-73.000000
6048,-75.000000
6049,-73.000000
6050,-62.000000
6051,-57.000000
6052,-55.000000
6053,-53.000000
6054,-53.000000
6055,-52.000000
6056,-52.000000
6057,-51.000000
6058,-51.000000
6059,-49.000000
6060,-48.000000
6061,-46.000000
6062,-44.000000
6063,-42.000000
6064,-40.000000
6065,-38.000000
6066,-36.000000
6067,-34.000000
6068,-32.000000
6069,-30.000000
6070,-27.000000
6071,-24.000000
6072,-21.000000
6073,-14.000000
6074,-6.000000
6075,-1.000000
6076,0.000000
6077,1.000000
6078,2.000000
6079,4.000000
6080,5.000000
6081,6.000000
6082,8.000000
6083,9.000000
6084,10.000000
6085,10.000000
6086,11.000000
6087,11.000000
6088,11.000000
6089,11.000000
6090,12.000000
6091,12.000000
6092,12.000000
6093,12.000000
6094,13.000000
6095,15.000000
6096,17.000000
6097,19.000000
6098,19.000000
6099,16.000000
6100,13.000000
6101,10.000000
6102,8.000000
6103,6.000000
6104,4.000000
6105,3.000000
6106,1.000000
6107,0.000000
6108,0.000000
6109,0.000000
6110,2.000000
6111,5.000000
6112,8.000000
6113,12.000000
6114,15.000000
6115,17.000000
6116,20.000000
6117,22.000000
6118,24.000000
6119,27.000000
6120,30.000000
6121,33.000000
6122,35.000000
6123,37.000000
6124,40.000000
6125,44.000000
6126,49.000000
6127,60.000000
6128,77.000000
6129,85.000000
6130,91.000000
6131,90.000000
6132,81.000000
6133,73.000000
6134,67.000000
6135,60.000000
6136,53.000000
6137,45.000000
6138,30.000000
6139,10.000000
6140,-1.000000
6141,-8.000000
6142,-14.000000
6143,-18.000000
6144,-21.000000
6145,-24.000000
6146,-27.000000
6147,-29.000000
6148,-31.000000
6149,-31.000000
6150,-29.000000
6151,-24.000000
6152,-18.000000
6153,-6.000000
6154,13.000000
6155,48.000000
6156,97.000000
6157,162.000000
6158,247.000000
6159,348.000000
6160,460.000000
6161,571.000000
6162,671.000000
6163,746.000000
6164,764.000000
6165,753.000000
6166,675.000000
6167,541.000000
6168,375.000000
6169,205.000000
6170,56.000000
6171,-51.000000
6172,-93.000000
6173,-104.000000
6174,-111.000000
6175,-117.000000
6176,-121.000000
6177,-124.000000
6178,-125.000000
6179,-125.000000
6180,-125.000000
6181,-123.000000
6182,-121.000000
6183,-119.000000
6184,-115.000000
6185,-111.000000
6186,-107.000000
6187,-103.000000
6188,-99.000000
6189,-94.000000
6190,-90.000000
6191,-88.000000
6192,-85.000000
6193,-84.000000
6194,-82.000000
6195,-81.000000
6196,-80.000000
6197,-80.000000
6198,-79.000000
6199,-79.000000
6200,-78.000000
6201,-77.000000
6202,-76.000000
6203,-75.000000
6204,-74.000000
6205,-72.000000
6206,-70.000000
6207,-68.000000
6208,-66.000000
6209,-63.000000
6210,-61.000000
6211,-57.000000
6212,-51.000000
6213,-44.000000
6214,-39.000000
6215,-34.000000
6216,-29.000000
6217,-19.000000
6218,-2.000000
6219,11.000000
6220,18.000000
6221,25.000000
6222,33.000000
6223,41.000000
6224,57.000000
6225,74.000000
6226,80.000000
6227,84.000000
6228,87.000000
6229,89.000000
6230,90.000000
6231,90.000000
6232,88.000000
6233,83.000000
6234,78.000000
6235,73.000000
6236,68.000000
6237,62.000000
6238,56.000000
6239,50.000000
6240,45.000000
6241,41.000000
6242,37.000000
6243,33.000000
6244,28.000000
6245,23.000000
6246,18.000000
6247,14.000000
6248,11.000000
6249,6.000000
6250,-2.000000
6251,-17.000000
6252,-24.000000
6253,-26.000000
6254,-28.000000
6255,-29.000000
6256,-30.000000
6257,-31.000000
6258,-32.000000
6259,-34.000000
6260,-36.000000
6261,-38.000000
6262,-40.000000
6263,-42.000000
6264,-43.000000
6265,-45.000000
6266,-46.000000
6267,-47.000000
6268,-49.000000
6269,-53.000000
6270,-57.000000
6271,-60.000000
6272,-60.000000
6273,-59.000000
6274,-55.000000
6275,-52.000000
6276,-49.000000
6277,-47.000000
6278,-45.000000
6279,-42.000000
6280,-39.000000
6281,-37.000000
6282,-35.000000
6283,-33.000000
6284,-31.000000
6285,-30.000000
6286,-27.000000
6287,-25.000000
6288,-23.000000
6289,-22.000000
6290,-21.000000
6291,-19.000000
6292,-16.000000
6293,-13.000000
6294,-10.000000
6295,-7.000000
6296,-4.000000
6297,-1.000000
6298,1.000000
6299,5.000000
6300,10.000000
6301,12.000000
6302,12.000000
6303,9.000000
6304,6.000000
6305,2.000000
6306,-1.000000
6307,-6.000000
6308,-10.000000
6309,-6.000000
6310,0.000000
6311,6.000000
6312,13.000000
6313,18.000000
6314,22.000000
6315,27.000000
6316,32.000000
6317,31.000000
6318,21.000000
6319,3.000000
6320,-10.000000
6321,-14.000000
6322,-17.000000
6323,-18.000000
6324,-20.000000
6325,-20.000000
6326,-19.000000
6327,-17.000000
6328,-14.000000
6329,-9.000000
6330,-3.000000
6331,7.000000
6332,19.000000
6333,27.000000
6334,33.000000
6335,38.000000
6336,42.000000
6337,44.000000
6338,46.000000
6339,48.000000
6340,52.000000
6341,58.000000
6342,49.000000
6343,41.000000
6344,35.000000
6345,32.000000
6346,35.000000
6347,42.000000
6348,47.000000
6349,50.000000
6350,53.000000
6351,55.000000
6352,56.000000
6353,56.000000
6354,54.000000
6355,50.000000
6356,45.000000
6357,41.000000
6358,35.000000
6359,29.000000
6360,22.000000
6361,17.000000
6362,14.000000
6363,12.000000
6364,9.000000
6365,5.000000
6366,-1.000000
6367,-14.000000
6368,-25.000000
6369,-33.000000
6370,-39.000000
6371,-39.000000
6372,-37.000000
6373,-32.000000
6374,-19.000000
6375,8.000000
6376,51.000000
6377,109.000000
6378,182.000000
6379,268.000000
6380,367.000000
6381,478.000000
6382,597.000000
6383,715.000000
6384,814.000000
6385,861.000000
6386,857.000000
6387,793.000000
6388,657.000000
6389,482.000000
6390,301.000000
6391,149.000000
6392,41.000000
6393,-22.000000
6394,-58.000000
6395,-79.000000
6396,-95.000000
6397,-108.000000
6398,-116.000000
6399,-120.000000
6400,-123.000000
6401,-126.000000
6402,-128.000000
6403,-129.000000
6404,-128.000000
6405,-124.000000
6406,-119.000000
6407,-114.000000
6408,-111.000000
6409,-108.000000
6410,-105.000000
6411,-102.000000
6412,-99.000000
6413,-96.000000
6414,-94.000000
6415,-92.000000
6416,-91.000000
6417,-91.000000
6418,-90.000000
6419,-90.000000
6420,-89.000000
6421,-89.000000
6422,-88.000000
6423,-88.000000
6424,-86.000000
6425,-84.000000
6426,-83.000000
6427,-83.000000
6428,-85.000000
6429,-87.000000
6430,-90.000000
6431,-81.000000
6432,-67.000000
6433,-51.000000
6434,-35.000000
6435,-19.000000
6436,-6.000000
6437,3.000000
6438,14.000000
6439,20.000000
6440,24.000000
6441,27.000000
6442,30.000000
6443,33.000000
6444,36.000000
6445,39.000000
6446,42.000000
6447,47.000000
6448,53.000000
6449,63.000000
6450,70.000000
6451,76.000000
6452,80.000000
6453,82.000000
6454,85.000000
6455,88.000000
6456,89.000000
6457,90.000000
6458,89.000000
6459,87.000000
6460,84.000000
6461,79.000000
6462,74.000000
6463,69.000000
6464,59.000000
6465,50.000000
6466,42.000000
6467,30.000000
6468,12.000000
6469,-6.000000
6470,-20.000000
6471,-25.000000
6472,-26.000000
6473,-28.000000
6474,-30.000000
6475,-31.000000
6476,-32.000000
6477,-32.000000
6478,-33.000000
6479,-33.000000
6480,-33.000000
6481,-33.000000
6482,-34.000000
6483,-34.000000
6484,-34.000000
6485,-35.000000
6486,-35.000000
6487,-35.000000
6488,-35.000000
6489,-35.000000
6490,-35.000000
6491,-35.000000
6492,-36.000000
6493,-36.000000
6494,-36.000000
6495,-36.000000
6496,-35.000000
6497,-35.000000
6498,-34.000000
6499,-34.000000
6500,-34.000000
6501,-34.000000
6502,-33.000000
6503,-33.000000
6504,-33.000000
6505,-32.000000
6506,-31.000000
6507,-30.000000
6508,-28.000000
6509,-27.000000
6510,-25.000000
6511,-24.000000
6512,-23.000000
6513,-21.000000
6514,-17.000000
6515,-13.000000
6516,-9.000000
6517,-6.000000
6518,-2.000000
6519,0.000000
6520,3.000000
6521,6.000000
6522,8.000000
6523,10.000000
6524,11.000000
6525,11.000000
6526,12.000000
6527,12.000000
6528,13.000000
6529,13.000000
6530,14.000000
6531,15.000000
6532,17.000000
6533,21.000000
6534,21.000000
6535,15.000000
6536,11.000000
6537,8.000000
6538,5.000000
6539,3.000000
6540,3.000000
6541,3.000000
6542,5.000000
6543,6.000000
6544,8.000000
6545,10.000000
6546,12.000000
6547,13.000000
6548,13.000000
6549,11.000000
6550,8.000000
6551,5.000000
6552,1.000000
6553,0.000000
6554,3.000000
6555,11.000000
6556,18.000000
6557,23.000000
6558,29.000000
6559,34.000000
6560,38.000000
6561,43.000000
6562,47.000000
6563,50.000000
6564,53.000000
6565,56.000000
6566,58.000000
6567,60.000000
6568,62.000000
6569,64.000000
6570,65.000000
6571,67.000000
6572,70.000000
6573,72.000000
6574,74.000000
6575,74.000000
6576,71.000000
6577,66.000000
6578,60.000000
6579,49.000000
6580,29.000000
6581,19.000000
6582,13.000000
6583,9.000000
6584,6.000000
6585,4.000000
6586,2.000000
6587,0.000000
6588,0.000000
6589,-1.000000
6590,-2.000000
6591,-3.000000
6592,-5.000000
6593,-7.000000
6594,-11.000000
6595,-10.000000
6596,0.000000
6597,25.000000
6598,59.000000
6599,105.000000
6600,169.000000
6601,258.000000
6602,371.000000
6603,496.000000
6604,623.000000
6605,741.000000
6606,837.000000
6607,883.000000
6608,881.000000
6609,821.000000
6610,687.000000
6611,509.000000
6612,312.000000
6613,130.000000
6614,-9.000000
6615,-94.000000
6616,-111.000000
6617,-116.000000
6618,-110.000000
6619,-102.000000
6620,-96.000000
6621,-105.000000
6622,-120.000000
6623,-131.000000
6624,-136.000000
6625,-140.000000
6626,-128.000000
6627,-119.000000
6628,-113.000000
6629,-109.000000
6630,-107.000000
6631,-105.000000
6632,-104.000000
6633,-102.000000
6634,-101.000000
6635,-99.000000
6636,-97.000000
6637,-96.000000
6638,-94.000000
6639,-91.000000
6640,-86.000000
6641,-86.000000
6642,-90.000000
6643,-94.000000
6644,-99.000000
6645,-98.000000
6646,-87.000000
6647,-78.000000
6648,-71.000000
6649,-63.000000
6650,-54.000000
6651,-46.000000
6652,-39.000000
6653,-34.000000
6654,-28.000000
6655,-23.000000
6656,-19.000000
6657,-17.000000
6658,-15.000000
6659,-13.000000
6660,-11.000000
6661,-7.000000
6662,-1.000000
6663,6.000000
6664,17.000000
6665,33.000000
6666,53.000000
6667,65.000000
6668,73.000000
6669,78.000000
6670,84.000000
6671,89.000000
